Date	Discharge	Baseflow	BFI Index	
2022-05-22	48.6	48.6	1	
2022-05-23	56.4	47.47	0.84	
2022-05-24	64.1	46.34	0.72	
2022-05-25	58.1	45.21	0.78	
2022-05-26	61.1	44.08	0.72	
2022-05-27	60.9	42.94	0.71	
2022-05-28	53.8	41.81	0.78	
2022-05-29	51	40.68	0.8	
2022-05-30	71.2	39.55	0.56	
2022-05-31	50.8	38.42	0.76	
2022-06-01	34.9	34.9	1	
2022-06-02	45.5	36.16	0.79	
2022-06-03	47.3	35.02	0.74	
2022-06-04	40.5	33.89	0.84	
2022-06-05	38.7	32.76	0.85	
2022-06-06	43.4	31.63	0.73	
2022-06-07	30.5	30.5	1	
2022-06-08	32.5	30.83	0.95	
2022-06-09	47	31.17	0.66	
2022-06-10	46.4	31.50	0.68	
2022-06-11	36.5	31.83	0.87	
2022-06-12	36.5	32.17	0.88	
2022-06-13	32.5	32.5	1	
2022-06-14	34.5	32.25	0.93	
2022-06-15	38.4	32.00	0.83	
2022-06-16	44.6	31.75	0.71	
2022-06-17	44.9	31.50	0.7	
2022-06-18	43.8	31.25	0.71	
2022-06-19	31	31	1	
2022-06-20	35.3	29.94	0.85	
2022-06-21	40.4	28.89	0.72	
2022-06-22	34.7	27.83	0.8	
2022-06-23	36.9	26.78	0.73	
2022-06-24	36.1	25.72	0.71	
2022-06-25	28.5	24.67	0.87	
2022-06-26	24.4	23.61	0.97	
2022-06-27	22.9	22.56	0.98	
2022-06-28	21.5	21.5	1	
2022-06-29	27	22.44	0.83	
2022-06-30	42.6	23.37	0.55	
2022-07-01	38.8	24.31	0.63	
2022-07-02	33.7	25.25	0.75	
2022-07-03	34.2	26.18	0.77	
2022-07-04	33.6	27.12	0.81	
2022-07-05	32.7	28.05	0.86	
2022-07-06	36.4	28.99	0.8	
2022-07-07	35.6	29.93	0.84	
2022-07-08	35	30.86	0.88	
2022-07-09	31.8	31.8	1	
2022-07-10	39.3	32.1	0.82	
2022-07-11	34.4	32.4	0.94	
2022-07-12	33.4	32.7	0.98	
2022-07-13	36.6	33.0	0.9	
2022-07-14	33.3	33.3	1	
2022-07-15	36.4	32.67	0.9	
2022-07-16	36.3	32.04	0.88	
2022-07-17	32.7	31.41	0.96	
2022-07-18	36.5	30.79	0.84	
2022-07-19	33.8	30.16	0.89	
2022-07-20	34.5	29.53	0.86	
2022-07-21	32.1	28.90	0.9	
2022-07-22	29	28.27	0.97	
2022-07-23	30.1	27.64	0.92	
2022-07-24	30	27.01	0.9	
2022-07-25	29.9	26.39	0.88	
2022-07-26	25	25	1	
2022-07-27	25	25	1	
2022-07-28	24.5	24.5	1	
2022-07-29	24.5	24.34	0.99	
2022-07-30	28	24.18	0.86	
2022-07-31	34.5	24.02	0.7	
2022-08-01	38.8	23.86	0.61	
2022-08-02	38.3	23.70	0.62	
2022-08-03	42.6	23.54	0.55	
2022-08-04	33.6	23.38	0.7	
2022-08-05	32.9	23.22	0.71	
2022-08-06	29.9	23.06	0.77	
2022-08-07	35.9	22.90	0.64	
2022-08-08	33.4	22.74	0.68	
2022-08-09	30.7	22.58	0.74	
2022-08-10	28.3	22.42	0.79	
2022-08-11	23.2	22.26	0.96	
2022-08-12	22.1	22.1	1	
2022-08-13	26.5	22.33	0.84	
2022-08-14	32.5	22.55	0.69	
2022-08-15	32.5	22.78	0.7	
2022-08-16	28.5	23.01	0.81	
2022-08-17	34.5	23.23	0.67	
2022-08-18	34.5	23.46	0.68	
2022-08-19	28.5	23.69	0.83	
2022-08-20	38.9	23.91	0.61	
2022-08-21	36.5	24.14	0.66	
2022-08-22	46.7	24.37	0.52	
2022-08-23	48.3	24.59	0.51	
2022-08-24	58.3	24.82	0.43	
2022-08-25	43.2	25.05	0.58	
2022-08-26	34.5	25.27	0.73	
2022-08-27	25.5	25.5	1	
2022-08-28	25.7	25.24	0.98	
2022-08-29	26.3	24.98	0.95	
2022-08-30	25.2	24.72	0.98	
2022-08-31	26.5	24.47	0.92	
2022-09-01	26.9	24.21	0.9	
2022-09-02	32.2	23.95	0.74	
2022-09-03	36.9	23.69	0.64	
2022-09-04	30.6	23.43	0.77	
2022-09-05	35.4	23.18	0.65	
2022-09-06	28.3	22.92	0.81	
2022-09-07	25.2	22.66	0.9	
2022-09-08	22.4	22.4	1	
2022-09-09	22	22	1	
2022-09-10	22.5	22.10	0.98	
2022-09-11	21.9	21.9	1	
2022-09-12	21.8	21.8	1	
2022-09-13	22.6	22.41	0.99	
2022-09-14	24.9	23.03	0.92	
2022-09-15	26	23.64	0.91	
2022-09-16	28.3	24.26	0.86	
2022-09-17	24.7	24.7	1	
2022-09-18	25.4	25.4	1	
2022-09-19	26.1	26.1	1	
2022-09-20	36.9	26.25	0.71	
2022-09-21	60.6	26.40	0.44	
2022-09-22	49.4	26.55	0.54	
2022-09-23	59	26.71	0.45	
2022-09-24	63.4	26.86	0.42	
2022-09-25	47.5	27.01	0.57	
2022-09-26	43.2	27.16	0.63	
2022-09-27	60.5	27.31	0.45	
2022-09-28	44.6	27.46	0.62	
2022-09-29	50.7	27.62	0.54	
2022-09-30	69.5	27.77	0.4	
2022-10-01	68.1	27.92	0.41	
2022-10-02	59	28.07	0.48	
2022-10-03	66.8	28.22	0.42	
2022-10-04	94.7	28.37	0.3	
2022-10-05	122	28.52	0.23	
2022-10-06	108	28.68	0.27	
2022-10-07	102	28.83	0.28	
2022-10-08	95.3	28.98	0.3	
2022-10-09	67.3	29.13	0.43	
2022-10-10	62.9	29.28	0.47	
2022-10-11	47	29.43	0.63	
2022-10-12	61	29.58	0.48	
2022-10-13	68.6	29.74	0.43	
2022-10-14	75.9	29.89	0.39	
2022-10-15	58.6	30.04	0.51	
2022-10-16	37.2	30.19	0.81	
2022-10-17	46.9	30.34	0.65	
2022-10-18	49	30.49	0.62	
2022-10-19	42.7	30.65	0.72	
2022-10-20	44.3	30.80	0.7	
2022-10-21	39.6	30.95	0.78	
2022-10-22	31.1	31.1	1	
2022-10-23	33.1	0	0	
2022-10-24	42.4	0	0	
2022-10-25	35.8	0	0	
2022-10-26	42.6	0	0	
2022-10-27	35.2	0	0	
2022-10-28	33.7			
2022-10-29	34.1	0	0	
2022-10-30	30.3	0	0	
2022-10-31	25.4	0	0	
